P (mbar)	T (K)	logP(mbar)	T (experiment)	P(experiment)																											
mbar	K		K	mbar																											
2.77971326775929	1.39692716840489	0.444			1.39692716840489																										
2.78612116862977	1.39735335329786	0.445			1.39735335329786																										
2.79254384123734	1.39777978219972	0.446			1.39777978219972																										
2.79898131963436	1.39820645476464	0.447			1.39820645476464																										
2.80543363795171	1.39863337064932	0.448			1.39863337064932																										
2.81190083039894	1.39906052951301	0.449			1.39906052951301																										
2.81838293126445	1.3994879310175	0.45			1.3994879310175																										
2.82487997491571	1.39991557482708	0.451			1.39991557482708																										
2.83139199579938	1.40034346060858	0.452			1.40034346060858																										
2.83791902844156	1.40077158803134	0.453			1.40077158803134																										
2.84446110744792	1.40119995676721	0.454			1.40119995676721																										
2.85101826750391	1.40162856649055	0.455			1.40162856649055																										
2.85759054337495	1.40205741687822	0.456			1.40205741687822																										
2.86417796990658	1.40248650760957	0.457			1.40248650760957																										
2.87078058202469	1.40291583836646	0.458			1.40291583836646																										
2.87739841473567	1.40334540883324	0.459			1.40334540883324																										
2.88403150312661	1.40377521869672	0.46			1.40377521869672																										
2.89067988236548	1.40420526764622	0.461			1.40420526764622																										
2.89734358770132	1.40463555537351	0.462			1.40463555537351																										
2.90402265446445	1.40506608157284	0.463			1.40506608157284																										
2.91071711806661	1.40549684594093	0.464			1.40549684594093																										
2.91742701400117	1.40592784817697	0.465			1.40592784817697																										
2.92415237784334	1.40635908798259	0.466			1.40635908798259																										
2.93089324525032	1.40679056506188	0.467			1.40679056506188																										
2.93764965196153	1.40722227912138	0.468			1.40722227912138																										
2.94442163379876	1.40765422987006	0.469			1.40765422987006																										
2.95120922666639	1.40808641701936	0.47			1.40808641701936																										
2.95801246655155	1.40851884028312	0.471			1.40851884028312																										
2.96483138952434	1.40895149937763	0.472			1.40895149937763																										
2.97166603173803	1.40938439402161	0.473			1.40938439402161																										
2.97851642942919	1.40981752393618	0.474			1.40981752393618																										
2.98538261891796	1.4102508888449	0.475			1.4102508888449																										
2.99226463660819	1.41068448847373	0.476			1.41068448847373																										
2.99916251898765	1.41111832255104	0.477			1.41111832255104																										
3.00607630262823	1.4115523908076	0.478			1.4115523908076																										
3.01300602418612	1.41198669297659	0.479			1.41198669297659																										
3.01995172040202	1.41242122879357	0.48			1.41242122879357																										
3.02691342810131	1.4128559979965	0.481			1.4128559979965																										
3.03389118419427	1.41329100032572	0.482			1.41329100032572																										
3.04088502567628	1.41372623552396	0.483			1.41372623552396																										
3.04789498962798	1.41416170333632	0.484			1.41416170333632																										
3.05492111321551	1.41459740351027	0.485			1.41459740351027																										
3.06196343369068	1.41503333579565	0.486			1.41503333579565																										
3.06902198839116	1.41546949994467	0.487			1.41546949994467																										
3.07609681474071	1.41590589571189	0.488			1.41590589571189																										
3.08318795024935	1.41634252285422	0.489			1.41634252285422																										
3.09029543251359	1.41677938113094	0.49			1.41677938113094																										
3.09741929921658	1.41721647030367	0.491			1.41721647030367																										
3.10455958812836	1.41765379013634	0.492			1.41765379013634																										
3.11171633710602	1.41809134039527	0.493			1.41809134039527																										
3.11888958409394	1.41852912084907	0.494			1.41852912084907																										
3.12607936712396	1.4189671312687	0.495			1.4189671312687																										
3.13328572431559	1.41940537142742	0.496			1.41940537142742																										
3.14050869387622	1.41984384110085	0.497			1.41984384110085																										
3.14774831410132	1.42028254006689	0.498			1.42028254006689																										
3.15500462337463	1.42072146810577	0.499			1.42072146810577																										
3.16227766016838	1.421160625	0.5			1.421160625																										
3.16956746304349	1.42160001053443	0.501			1.42160001053443																										
3.17687407064977	1.42203962449617	0.502			1.42203962449617																										
3.18419752172612	1.42247946667466	0.503			1.42247946667466																										
3.19153785510076	1.42291953686159	0.504			1.42291953686159																										
3.1988951096914	1.42335983485097	0.505			1.42335983485097																										
3.20626932450547	1.42380036043906	0.506			1.42380036043906																										
3.21366053864032	1.42424111342443	0.507			1.42424111342443																										
3.22106879128343	1.42468209360788	0.508			1.42468209360788																										
3.22849412171264	1.42512330079251	0.509			1.42512330079251																										
3.23593656929628	1.42556473478367	0.51			1.42556473478367																										
3.24339617349349	1.42600639538896	0.511			1.42600639538896																										
3.25087297385434	1.42644828241826	0.512			1.42644828241826																										
3.25836701002009	1.42689039568367	0.513			1.42689039568367																										
3.26587832172336	1.42733273499956	0.514			1.42733273499956																										
3.27340694878838	1.42777530018252	0.515			1.42777530018252																										
3.28095293113119	1.42821809105139	0.516			1.42821809105139																										
3.28851630875983	1.42866110742723	0.517			1.42866110742723																										
3.29609712177458	1.42910434913336	0.518			1.42910434913336																										
3.30369541036815	1.42954781599528	0.519			1.42954781599528																										
3.31131121482591	1.42999150784074	0.52			1.42999150784074																										
3.3189445755261	1.43043542449969	0.521			1.43043542449969																										
3.32659553294005	1.4308795658043	0.522			1.4308795658043																										
